uri,id,name,popularity
spotify:track:0puf9yIluy9W0vpMEUoAnN,0puf9yIluy9W0vpMEUoAnN,Bang Bang,80
spotify:track:3FtYbEfBqAlGO46NUDQSAt,3FtYbEfBqAlGO46NUDQSAt,Electric Feel,81
spotify:track:2KukL7UlQ8TdvpaA7bY3ZJ,2KukL7UlQ8TdvpaA7bY3ZJ,BREAK MY SOUL,67
spotify:track:0W6I02J9xcqK8MtSeosEXb,0W6I02J9xcqK8MtSeosEXb,Get Into It (Yuh),77
spotify:track:5MpKzeXvOBFiZpQWV9iP5O,5MpKzeXvOBFiZpQWV9iP5O,Uptown Funk (feat. Bruno Mars) - Will Sparks Remix,50
spotify:track:0O6u0VJ46W86TxN9wgyqDj,0O6u0VJ46W86TxN9wgyqDj,I Like You (A Happier Song) (with Doja Cat),82
spotify:track:52GvTKhU6oirubCLqhiHxK,52GvTKhU6oirubCLqhiHxK,The Heat (I Wanna Dance with Somebody),37
spotify:track:7xHWNBFm6ObGEQPaUxHuKO,7xHWNBFm6ObGEQPaUxHuKO,The Greatest (feat. Kendrick Lamar),69
spotify:track:2aAyDqzwEeVIigSMFM1tNS,2aAyDqzwEeVIigSMFM1tNS,Tequila - R3HAB Remix,52
spotify:track:5DZwnLxHjWTZaz9jOpRhxb,5DZwnLxHjWTZaz9jOpRhxb,Weak,18
spotify:track:6QFCMUUq1T2Vf5sFUXcuQ7,6QFCMUUq1T2Vf5sFUXcuQ7,Beauty And A Beat,82
spotify:track:0OPyDgTRuIdCJ9B4bYSths,0OPyDgTRuIdCJ9B4bYSths,Hotel Room Service,74
spotify:track:500mvzh7TRZ0YdnVeHhj8b,500mvzh7TRZ0YdnVeHhj8b,Light It Up - Remix,34
spotify:track:7KXjTSCq5nL1LoYtL7XAwS,7KXjTSCq5nL1LoYtL7XAwS,HUMBLE.,85
spotify:track:3bC1ahPIYt1btJzSSEyyrF,3bC1ahPIYt1btJzSSEyyrF,Whistle,79
spotify:track:67G6iaOw8DZqp1z8STR89R,67G6iaOw8DZqp1z8STR89R,WHOLE LOTTA MONEY (feat. Nicki Minaj) - Remix,62
spotify:track:1XXimziG1uhM0eDNCZCrUl,1XXimziG1uhM0eDNCZCrUl,Up,69
spotify:track:5zNW5ARjYhJQJz1AChP33n,5zNW5ARjYhJQJz1AChP33n,Thot Shit,67
spotify:track:02M6vucOvmRfMxTXDUwRXu,02M6vucOvmRfMxTXDUwRXu,7/11,70
spotify:track:2IePEfMAtqWS6rLXXFZIgI,2IePEfMAtqWS6rLXXFZIgI,"His & Hers (feat. Don Toliver, Lil Uzi Vert & Gunna)",34
spotify:track:6g0Orsxv6glTJCt4cHsRsQ,6g0Orsxv6glTJCt4cHsRsQ,Formation,73
spotify:track:3PfIrDoz19wz7qK7tYeu62,3PfIrDoz19wz7qK7tYeu62,Don't Start Now,83
spotify:track:0NTMtAO2BV4tnGvw9EgBVq,0NTMtAO2BV4tnGvw9EgBVq,Bitch Better Have My Money,77
spotify:track:3iVcZ5G6tvkXZkZKlMpIUs,3iVcZ5G6tvkXZkZKlMpIUs,Alright,81
spotify:track:4OjuzM3rTWp3q60mEldNSF,4OjuzM3rTWp3q60mEldNSF,Hit the Quan - Original Version,57
spotify:track:1pChm8ih9LlKhWncBJ6HLr,1pChm8ih9LlKhWncBJ6HLr,Trap (feat. Lil Baby),0
spotify:track:78QR3Wp35dqAhFEc2qAGjE,78QR3Wp35dqAhFEc2qAGjE,Drip Too Hard (Lil Baby & Gunna),84
spotify:track:4hXDobvUaXyDFLnmecoY0z,4hXDobvUaXyDFLnmecoY0z,Dip (feat. Nicki Minaj),57
spotify:track:0Nf3vtVBfiayZL7c8r4KBO,0Nf3vtVBfiayZL7c8r4KBO,Gas Pedal,50
spotify:track:2EgB4n6XyBsuNUbuarr4eG,2EgB4n6XyBsuNUbuarr4eG,New Freezer (feat. Kendrick Lamar),62
spotify:track:0O3TAouZE4vL9dM5SyxgvH,0O3TAouZE4vL9dM5SyxgvH,Fashion Killa,75
spotify:track:2rMAtCaTj16NptyVfEIeAC,2rMAtCaTj16NptyVfEIeAC,Cash Shit (feat. DaBaby),65
spotify:track:5SsR3wtCOafDmZgvIdRhSm,5SsR3wtCOafDmZgvIdRhSm,Man Of The Year,71
spotify:track:0s9Wc5PMMEto8sImSqP4zl,0s9Wc5PMMEto8sImSqP4zl,Rolls Royce Bitch,40
spotify:track:0s019O8KwLXkPSSV609qEE,0s019O8KwLXkPSSV609qEE,6 Foot 7 Foot,0
spotify:track:2e9EZ2V5QGGZPMJacO3y0Y,2e9EZ2V5QGGZPMJacO3y0Y,Grove St. Party (feat. Kebo Gotti),62
spotify:track:4X5f3vT8MRuXF68pfjNte5,4X5f3vT8MRuXF68pfjNte5,"F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)",78
spotify:track:1wHZx0LgzFHyeIZkUydNXq,1wHZx0LgzFHyeIZkUydNXq,Antidote,75
spotify:track:4Li2WHPkuyCdtmokzW2007,4Li2WHPkuyCdtmokzW2007,Ni**as In Paris,34
spotify:track:3QFInJAm9eyaho5vBzxInN,3QFInJAm9eyaho5vBzxInN,family ties (with Kendrick Lamar),81
spotify:track:2JvzF1RMd7lE3KmFlsyZD8,2JvzF1RMd7lE3KmFlsyZD8,MIDDLE CHILD,82
spotify:track:58q2HKrzhC3ozto2nDdN4z,58q2HKrzhC3ozto2nDdN4z,I Like It,78
spotify:track:22UDw8rSfLbUsaAGTXQ4Z8,22UDw8rSfLbUsaAGTXQ4Z8,American Boy,3
spotify:track:4cacyP5c3PMlfnyjpg13xW,4cacyP5c3PMlfnyjpg13xW,Betty (Get Money),67
spotify:track:2d8JP84HNLKhmd6IYOoupQ,2d8JP84HNLKhmd6IYOoupQ,Trap Queen,76
spotify:track:527k23H0A4Q0UJN3vGs0Da,527k23H0A4Q0UJN3vGs0Da,After Party,78
spotify:track:0VjIjW4GlUZAMYd2vXMi3b,0VjIjW4GlUZAMYd2vXMi3b,Blinding Lights,91
spotify:track:2HNcNd5RPZ7DSRNbIl6JsP,2HNcNd5RPZ7DSRNbIl6JsP,The Hills,0
spotify:track:6OGogr19zPTM4BALXuMQpF,6OGogr19zPTM4BALXuMQpF,Take My Breath - Single Version,66
spotify:track:7MXVkk9YMctZqd1Srtv4MB,7MXVkk9YMctZqd1Srtv4MB,Starboy,92
spotify:track:24Yi9hE78yPEbZ4kxyoXAI,24Yi9hE78yPEbZ4kxyoXAI,Roses - Imanbek Remix,79
spotify:track:3KkXRkHbMCARz0aVfEt68P,3KkXRkHbMCARz0aVfEt68P,Sunflower - Spider-Man: Into the Spider-Verse,84
spotify:track:6f3Slt0GbA2bPZlz0aIFXN,6f3Slt0GbA2bPZlz0aIFXN,The Business,77
spotify:track:5uEYRdEIh9Bo4fpjDd4Na9,5uEYRdEIh9Bo4fpjDd4Na9,Goosebumps - Remix,78
spotify:track:0KKkJNfGyhkQ5aFogxQAPU,0KKkJNfGyhkQ5aFogxQAPU,That's What I Like,88
spotify:track:0O6u0VJ46W86TxN9wgyqDj,0O6u0VJ46W86TxN9wgyqDj,I Like You (A Happier Song) (with Doja Cat),82
spotify:track:52GvTKhU6oirubCLqhiHxK,52GvTKhU6oirubCLqhiHxK,The Heat (I Wanna Dance with Somebody),37
spotify:track:7xHWNBFm6ObGEQPaUxHuKO,7xHWNBFm6ObGEQPaUxHuKO,The Greatest (feat. Kendrick Lamar),69
spotify:track:2aAyDqzwEeVIigSMFM1tNS,2aAyDqzwEeVIigSMFM1tNS,Tequila - R3HAB Remix,52
spotify:track:5DZwnLxHjWTZaz9jOpRhxb,5DZwnLxHjWTZaz9jOpRhxb,Weak,18
spotify:track:6QFCMUUq1T2Vf5sFUXcuQ7,6QFCMUUq1T2Vf5sFUXcuQ7,Beauty And A Beat,82
spotify:track:0OPyDgTRuIdCJ9B4bYSths,0OPyDgTRuIdCJ9B4bYSths,Hotel Room Service,74
spotify:track:500mvzh7TRZ0YdnVeHhj8b,500mvzh7TRZ0YdnVeHhj8b,Light It Up - Remix,34
spotify:track:7KXjTSCq5nL1LoYtL7XAwS,7KXjTSCq5nL1LoYtL7XAwS,HUMBLE.,85
spotify:track:3bC1ahPIYt1btJzSSEyyrF,3bC1ahPIYt1btJzSSEyyrF,Whistle,79
spotify:track:67G6iaOw8DZqp1z8STR89R,67G6iaOw8DZqp1z8STR89R,WHOLE LOTTA MONEY (feat. Nicki Minaj) - Remix,62
spotify:track:1XXimziG1uhM0eDNCZCrUl,1XXimziG1uhM0eDNCZCrUl,Up,69
spotify:track:5zNW5ARjYhJQJz1AChP33n,5zNW5ARjYhJQJz1AChP33n,Thot Shit,67
spotify:track:02M6vucOvmRfMxTXDUwRXu,02M6vucOvmRfMxTXDUwRXu,7/11,70
spotify:track:2IePEfMAtqWS6rLXXFZIgI,2IePEfMAtqWS6rLXXFZIgI,"His & Hers (feat. Don Toliver, Lil Uzi Vert & Gunna)",34
spotify:track:6g0Orsxv6glTJCt4cHsRsQ,6g0Orsxv6glTJCt4cHsRsQ,Formation,73
spotify:track:3PfIrDoz19wz7qK7tYeu62,3PfIrDoz19wz7qK7tYeu62,Don't Start Now,83
spotify:track:0NTMtAO2BV4tnGvw9EgBVq,0NTMtAO2BV4tnGvw9EgBVq,Bitch Better Have My Money,77
spotify:track:3iVcZ5G6tvkXZkZKlMpIUs,3iVcZ5G6tvkXZkZKlMpIUs,Alright,81
spotify:track:4OjuzM3rTWp3q60mEldNSF,4OjuzM3rTWp3q60mEldNSF,Hit the Quan - Original Version,57
spotify:track:1pChm8ih9LlKhWncBJ6HLr,1pChm8ih9LlKhWncBJ6HLr,Trap (feat. Lil Baby),0
spotify:track:78QR3Wp35dqAhFEc2qAGjE,78QR3Wp35dqAhFEc2qAGjE,Drip Too Hard (Lil Baby & Gunna),84
spotify:track:4hXDobvUaXyDFLnmecoY0z,4hXDobvUaXyDFLnmecoY0z,Dip (feat. Nicki Minaj),57
spotify:track:0Nf3vtVBfiayZL7c8r4KBO,0Nf3vtVBfiayZL7c8r4KBO,Gas Pedal,50
spotify:track:2EgB4n6XyBsuNUbuarr4eG,2EgB4n6XyBsuNUbuarr4eG,New Freezer (feat. Kendrick Lamar),62
spotify:track:0O3TAouZE4vL9dM5SyxgvH,0O3TAouZE4vL9dM5SyxgvH,Fashion Killa,75
spotify:track:2rMAtCaTj16NptyVfEIeAC,2rMAtCaTj16NptyVfEIeAC,Cash Shit (feat. DaBaby),65
spotify:track:5SsR3wtCOafDmZgvIdRhSm,5SsR3wtCOafDmZgvIdRhSm,Man Of The Year,71
spotify:track:0s9Wc5PMMEto8sImSqP4zl,0s9Wc5PMMEto8sImSqP4zl,Rolls Royce Bitch,40
spotify:track:0s019O8KwLXkPSSV609qEE,0s019O8KwLXkPSSV609qEE,6 Foot 7 Foot,0
spotify:track:2e9EZ2V5QGGZPMJacO3y0Y,2e9EZ2V5QGGZPMJacO3y0Y,Grove St. Party (feat. Kebo Gotti),62
spotify:track:4X5f3vT8MRuXF68pfjNte5,4X5f3vT8MRuXF68pfjNte5,"F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)",78
spotify:track:1wHZx0LgzFHyeIZkUydNXq,1wHZx0LgzFHyeIZkUydNXq,Antidote,75
spotify:track:4Li2WHPkuyCdtmokzW2007,4Li2WHPkuyCdtmokzW2007,Ni**as In Paris,34
spotify:track:3QFInJAm9eyaho5vBzxInN,3QFInJAm9eyaho5vBzxInN,family ties (with Kendrick Lamar),81
spotify:track:2JvzF1RMd7lE3KmFlsyZD8,2JvzF1RMd7lE3KmFlsyZD8,MIDDLE CHILD,82
spotify:track:58q2HKrzhC3ozto2nDdN4z,58q2HKrzhC3ozto2nDdN4z,I Like It,78
spotify:track:22UDw8rSfLbUsaAGTXQ4Z8,22UDw8rSfLbUsaAGTXQ4Z8,American Boy,3
spotify:track:4cacyP5c3PMlfnyjpg13xW,4cacyP5c3PMlfnyjpg13xW,Betty (Get Money),67
spotify:track:2d8JP84HNLKhmd6IYOoupQ,2d8JP84HNLKhmd6IYOoupQ,Trap Queen,76
spotify:track:527k23H0A4Q0UJN3vGs0Da,527k23H0A4Q0UJN3vGs0Da,After Party,78
spotify:track:0VjIjW4GlUZAMYd2vXMi3b,0VjIjW4GlUZAMYd2vXMi3b,Blinding Lights,91
spotify:track:2HNcNd5RPZ7DSRNbIl6JsP,2HNcNd5RPZ7DSRNbIl6JsP,The Hills,0
spotify:track:6OGogr19zPTM4BALXuMQpF,6OGogr19zPTM4BALXuMQpF,Take My Breath - Single Version,66
spotify:track:7MXVkk9YMctZqd1Srtv4MB,7MXVkk9YMctZqd1Srtv4MB,Starboy,92
spotify:track:24Yi9hE78yPEbZ4kxyoXAI,24Yi9hE78yPEbZ4kxyoXAI,Roses - Imanbek Remix,79
spotify:track:3KkXRkHbMCARz0aVfEt68P,3KkXRkHbMCARz0aVfEt68P,Sunflower - Spider-Man: Into the Spider-Verse,84
spotify:track:6f3Slt0GbA2bPZlz0aIFXN,6f3Slt0GbA2bPZlz0aIFXN,The Business,77
spotify:track:5uEYRdEIh9Bo4fpjDd4Na9,5uEYRdEIh9Bo4fpjDd4Na9,Goosebumps - Remix,78
spotify:track:0KKkJNfGyhkQ5aFogxQAPU,0KKkJNfGyhkQ5aFogxQAPU,That's What I Like,88
spotify:track:6b8Be6ljOzmkOmFslEb23P,6b8Be6ljOzmkOmFslEb23P,24K Magic,81
spotify:track:1RGIjMFMgJxkZHMDXVYzOJ,1RGIjMFMgJxkZHMDXVYzOJ,Bartender (feat. Akon),76
spotify:track:1tkMs9wDPknQ3ZHcKDw1ES,1tkMs9wDPknQ3ZHcKDw1ES,Buy U a Drank (Shawty Snappin') (feat. Yung Joc),79
spotify:track:49eplIHvgCLY8HAgcaWrUb,49eplIHvgCLY8HAgcaWrUb,Fireball (feat. John Ryan),66
spotify:track:7gihksIHhs6nw5tYlI6UEq,7gihksIHhs6nw5tYlI6UEq,Mrs. Officer,63
spotify:track:1NpW5kyvO4XrNJ3rnfcNy3,1NpW5kyvO4XrNJ3rnfcNy3,Wild Ones (feat. Sia),81
spotify:track:7ahuMdaf5gdVi35BzyU9Qu,7ahuMdaf5gdVi35BzyU9Qu,Don't Stop the Party (feat. TJR),38
spotify:track:3bg7zaW68Q4VmiamiqgdBx,3bg7zaW68Q4VmiamiqgdBx,Hey Baby (Drop It to the Floor) (feat. T-Pain),38
spotify:track:2bJvI42r8EF3wxjOuDav4r,2bJvI42r8EF3wxjOuDav4r,Time of Our Lives,84
spotify:track:0Hf4aIJpsN4Os2f0y0VqWl,0Hf4aIJpsN4Os2f0y0VqWl,Feel This Moment (feat. Christina Aguilera),81
spotify:track:6lbhWl34Il0WXm5pX1fM9E,6lbhWl34Il0WXm5pX1fM9E,Up Down (Do This All Day) (feat. B.o.B),70
spotify:track:55h7vJchibLdUkxdlX3fK7,55h7vJchibLdUkxdlX3fK7,Treasure,81
spotify:track:6ebkx7Q5tTxrCxKq4GYj0Y,6ebkx7Q5tTxrCxKq4GYj0Y,Club Can't Handle Me (feat. David Guetta),80
spotify:track:7e44z4wOjkllaD8eulUeMd,7e44z4wOjkllaD8eulUeMd,Truffle Butter,65
spotify:track:1GcXzijYzyfMq6wryZjYW5,1GcXzijYzyfMq6wryZjYW5,May I,59
spotify:track:1VDXQhu7YGdbM6UeEIfsaX,1VDXQhu7YGdbM6UeEIfsaX,Only Girl (In The World),54
spotify:track:1hGy2eLcmC8eKx7qr1tOqx,1hGy2eLcmC8eKx7qr1tOqx,Beautiful Girls,80
spotify:track:4ZtFanR9U6ndgddUvNcjcG,4ZtFanR9U6ndgddUvNcjcG,good 4 u,86
spotify:track:6RcQOut9fWL6FSqeIr5M1r,6RcQOut9fWL6FSqeIr5M1r,Hollaback Girl,0
spotify:track:60jzFy6Nn4M0iD1d94oteF,60jzFy6Nn4M0iD1d94oteF,Rude Boy,80
spotify:track:08Bfk5Y2S5fCxgxk371Eel,08Bfk5Y2S5fCxgxk371Eel,S&M,51
spotify:track:72TFWvU3wUYdUuxejTTIzt,72TFWvU3wUYdUuxejTTIzt,Work,80
spotify:track:0NenBmcPtlaBGYAhU798G4,0NenBmcPtlaBGYAhU798G4,Problem,0
spotify:track:5nujrmhLynf4yMoMtj8AQF,5nujrmhLynf4yMoMtj8AQF,Levitating (feat. DaBaby),82
spotify:track:017PF4Q3l4DBUiWoXk4OWT,017PF4Q3l4DBUiWoXk4OWT,Break My Heart,77
spotify:track:7s49Um7G06hq2rulrHPsIy,7s49Um7G06hq2rulrHPsIy,Jimmy Choo,50
spotify:track:1zi7xx7UVEFkmKfv06H8x0,1zi7xx7UVEFkmKfv06H8x0,One Dance,89
spotify:track:6H0AwSQ20mo62jGlPGB8S6,6H0AwSQ20mo62jGlPGB8S6,It's A Vibe,67
spotify:track:2dxjKgT0li4qBI3QwuN9Ih,2dxjKgT0li4qBI3QwuN9Ih,Touch The Sky,76
spotify:track:2aHlRZIGUFThu3eQePm6yI,2aHlRZIGUFThu3eQePm6yI,Champion,0
spotify:track:5FEXPoPnzueFJQCPRIrC3c,5FEXPoPnzueFJQCPRIrC3c,Day 'N' Nite (nightmare),68
spotify:track:5iSEsR6NKjlC9SrIJkyL3k,5iSEsR6NKjlC9SrIJkyL3k,Pursuit Of Happiness (Nightmare),72
spotify:track:1F2HXIJrE2Xn81OzT2zZvW,1F2HXIJrE2Xn81OzT2zZvW,Unforgettable,0
spotify:track:4NTWZqvfQTlOMitlVn6tew,4NTWZqvfQTlOMitlVn6tew,The Show Goes On,70
spotify:track:1cTZMwcBJT0Ka3UJPXOeeN,1cTZMwcBJT0Ka3UJPXOeeN,Nice For What,0
spotify:track:2UzQdfooGVIeGjqcUMOBWY,2UzQdfooGVIeGjqcUMOBWY,Cash Machine,44
spotify:track:4scpF6J5uMBvoh6sFB7EL1,4scpF6J5uMBvoh6sFB7EL1,No Type,72
spotify:track:7p54iuWHqvdeN224OglZ9t,7p54iuWHqvdeN224OglZ9t,I Don't Fuck With You,0
spotify:track:4uGucgzv0ydi35DgAlsTQ4,4uGucgzv0ydi35DgAlsTQ4,Jump (feat. Nelly Furtado),43
spotify:track:3tCwjWLicbjsMCvXhN0WOE,3tCwjWLicbjsMCvXhN0WOE,Rude,66
spotify:track:07wk7gOL46W63TNxCxwATE,07wk7gOL46W63TNxCxwATE,Na Na,0
spotify:track:2LLFl56eIFGFlnrplUC26f,2LLFl56eIFGFlnrplUC26f,"Flex (Ooh, Ooh, Ooh)",48
spotify:track:0I3q5fE6wg7LIfHGngUTnV,0I3q5fE6wg7LIfHGngUTnV,Ms. Jackson,83
spotify:track:2PpruBYCo4H7WOBJ7Q2EwM,2PpruBYCo4H7WOBJ7Q2EwM,Hey Ya!,84
spotify:track:2kzRSiyignH8yzPTrWvyPo,2kzRSiyignH8yzPTrWvyPo,No Sleep,63
spotify:track:4iJyoBOLtHqaGxP12qzhQI,4iJyoBOLtHqaGxP12qzhQI,Peaches (feat. Daniel Caesar & Giveon),81
spotify:track:4Kz4RdRCceaA9VgTqBhBfa,4Kz4RdRCceaA9VgTqBhBfa,The Motto,77
spotify:track:1Ser4X0TKttOvo8bgdytTP,1Ser4X0TKttOvo8bgdytTP,Come Get Her,75
spotify:track:61LtVmmkGr8P9I2tSPvdpf,61LtVmmkGr8P9I2tSPvdpf,Teach Me How to Dougie,70
spotify:track:4AYX69oFP3UOS1CFmV9UfO,4AYX69oFP3UOS1CFmV9UfO,Bottoms Up (feat. Nicki Minaj),73
spotify:track:6b8Be6ljOzmkOmFslEb23P,6b8Be6ljOzmkOmFslEb23P,24K Magic,81
spotify:track:1RGIjMFMgJxkZHMDXVYzOJ,1RGIjMFMgJxkZHMDXVYzOJ,Bartender (feat. Akon),76
spotify:track:1tkMs9wDPknQ3ZHcKDw1ES,1tkMs9wDPknQ3ZHcKDw1ES,Buy U a Drank (Shawty Snappin') (feat. Yung Joc),79
spotify:track:49eplIHvgCLY8HAgcaWrUb,49eplIHvgCLY8HAgcaWrUb,Fireball (feat. John Ryan),66
spotify:track:7gihksIHhs6nw5tYlI6UEq,7gihksIHhs6nw5tYlI6UEq,Mrs. Officer,63
spotify:track:1NpW5kyvO4XrNJ3rnfcNy3,1NpW5kyvO4XrNJ3rnfcNy3,Wild Ones (feat. Sia),81
spotify:track:7ahuMdaf5gdVi35BzyU9Qu,7ahuMdaf5gdVi35BzyU9Qu,Don't Stop the Party (feat. TJR),38
spotify:track:3bg7zaW68Q4VmiamiqgdBx,3bg7zaW68Q4VmiamiqgdBx,Hey Baby (Drop It to the Floor) (feat. T-Pain),38
spotify:track:2bJvI42r8EF3wxjOuDav4r,2bJvI42r8EF3wxjOuDav4r,Time of Our Lives,84
spotify:track:0Hf4aIJpsN4Os2f0y0VqWl,0Hf4aIJpsN4Os2f0y0VqWl,Feel This Moment (feat. Christina Aguilera),81
spotify:track:6lbhWl34Il0WXm5pX1fM9E,6lbhWl34Il0WXm5pX1fM9E,Up Down (Do This All Day) (feat. B.o.B),70
spotify:track:55h7vJchibLdUkxdlX3fK7,55h7vJchibLdUkxdlX3fK7,Treasure,81
spotify:track:6ebkx7Q5tTxrCxKq4GYj0Y,6ebkx7Q5tTxrCxKq4GYj0Y,Club Can't Handle Me (feat. David Guetta),80
spotify:track:7e44z4wOjkllaD8eulUeMd,7e44z4wOjkllaD8eulUeMd,Truffle Butter,65
spotify:track:1GcXzijYzyfMq6wryZjYW5,1GcXzijYzyfMq6wryZjYW5,May I,59
spotify:track:1VDXQhu7YGdbM6UeEIfsaX,1VDXQhu7YGdbM6UeEIfsaX,Only Girl (In The World),54
spotify:track:1hGy2eLcmC8eKx7qr1tOqx,1hGy2eLcmC8eKx7qr1tOqx,Beautiful Girls,80
spotify:track:4ZtFanR9U6ndgddUvNcjcG,4ZtFanR9U6ndgddUvNcjcG,good 4 u,86
spotify:track:6RcQOut9fWL6FSqeIr5M1r,6RcQOut9fWL6FSqeIr5M1r,Hollaback Girl,0
spotify:track:60jzFy6Nn4M0iD1d94oteF,60jzFy6Nn4M0iD1d94oteF,Rude Boy,80
spotify:track:08Bfk5Y2S5fCxgxk371Eel,08Bfk5Y2S5fCxgxk371Eel,S&M,51
spotify:track:72TFWvU3wUYdUuxejTTIzt,72TFWvU3wUYdUuxejTTIzt,Work,80
spotify:track:0NenBmcPtlaBGYAhU798G4,0NenBmcPtlaBGYAhU798G4,Problem,0
spotify:track:5nujrmhLynf4yMoMtj8AQF,5nujrmhLynf4yMoMtj8AQF,Levitating (feat. DaBaby),82
spotify:track:017PF4Q3l4DBUiWoXk4OWT,017PF4Q3l4DBUiWoXk4OWT,Break My Heart,77
spotify:track:7s49Um7G06hq2rulrHPsIy,7s49Um7G06hq2rulrHPsIy,Jimmy Choo,50
spotify:track:1zi7xx7UVEFkmKfv06H8x0,1zi7xx7UVEFkmKfv06H8x0,One Dance,89
spotify:track:6H0AwSQ20mo62jGlPGB8S6,6H0AwSQ20mo62jGlPGB8S6,It's A Vibe,67
spotify:track:2dxjKgT0li4qBI3QwuN9Ih,2dxjKgT0li4qBI3QwuN9Ih,Touch The Sky,76
spotify:track:2aHlRZIGUFThu3eQePm6yI,2aHlRZIGUFThu3eQePm6yI,Champion,0
spotify:track:5FEXPoPnzueFJQCPRIrC3c,5FEXPoPnzueFJQCPRIrC3c,Day 'N' Nite (nightmare),68
spotify:track:5iSEsR6NKjlC9SrIJkyL3k,5iSEsR6NKjlC9SrIJkyL3k,Pursuit Of Happiness (Nightmare),72
spotify:track:1F2HXIJrE2Xn81OzT2zZvW,1F2HXIJrE2Xn81OzT2zZvW,Unforgettable,0
spotify:track:4NTWZqvfQTlOMitlVn6tew,4NTWZqvfQTlOMitlVn6tew,The Show Goes On,70
spotify:track:1cTZMwcBJT0Ka3UJPXOeeN,1cTZMwcBJT0Ka3UJPXOeeN,Nice For What,0
spotify:track:2UzQdfooGVIeGjqcUMOBWY,2UzQdfooGVIeGjqcUMOBWY,Cash Machine,44
spotify:track:4scpF6J5uMBvoh6sFB7EL1,4scpF6J5uMBvoh6sFB7EL1,No Type,72
spotify:track:7p54iuWHqvdeN224OglZ9t,7p54iuWHqvdeN224OglZ9t,I Don't Fuck With You,0
spotify:track:4uGucgzv0ydi35DgAlsTQ4,4uGucgzv0ydi35DgAlsTQ4,Jump (feat. Nelly Furtado),43
spotify:track:3tCwjWLicbjsMCvXhN0WOE,3tCwjWLicbjsMCvXhN0WOE,Rude,66
spotify:track:07wk7gOL46W63TNxCxwATE,07wk7gOL46W63TNxCxwATE,Na Na,0
spotify:track:2LLFl56eIFGFlnrplUC26f,2LLFl56eIFGFlnrplUC26f,"Flex (Ooh, Ooh, Ooh)",48
spotify:track:0I3q5fE6wg7LIfHGngUTnV,0I3q5fE6wg7LIfHGngUTnV,Ms. Jackson,83
spotify:track:2PpruBYCo4H7WOBJ7Q2EwM,2PpruBYCo4H7WOBJ7Q2EwM,Hey Ya!,84
spotify:track:2kzRSiyignH8yzPTrWvyPo,2kzRSiyignH8yzPTrWvyPo,No Sleep,63
spotify:track:4iJyoBOLtHqaGxP12qzhQI,4iJyoBOLtHqaGxP12qzhQI,Peaches (feat. Daniel Caesar & Giveon),81
spotify:track:4Kz4RdRCceaA9VgTqBhBfa,4Kz4RdRCceaA9VgTqBhBfa,The Motto,77
spotify:track:1Ser4X0TKttOvo8bgdytTP,1Ser4X0TKttOvo8bgdytTP,Come Get Her,75
spotify:track:61LtVmmkGr8P9I2tSPvdpf,61LtVmmkGr8P9I2tSPvdpf,Teach Me How to Dougie,70
spotify:track:4AYX69oFP3UOS1CFmV9UfO,4AYX69oFP3UOS1CFmV9UfO,Bottoms Up (feat. Nicki Minaj),73
spotify:track:4MxZW1XEcPuIZmkANsJabC,4MxZW1XEcPuIZmkANsJabC,Party Up,0
spotify:track:14blxrgE0VWAgv5aF2wWmx,14blxrgE0VWAgv5aF2wWmx,Good Life,0
spotify:track:3ESSGgWzRf1xvP7G5hHMhB,3ESSGgWzRf1xvP7G5hHMhB,Again,68
spotify:track:5uqphUYsR45kPYplrYSAQh,5uqphUYsR45kPYplrYSAQh,Throw Sum Mo,64
spotify:track:2sXf2JdbB2GlNju00kw9WE,2sXf2JdbB2GlNju00kw9WE,Skate,0
spotify:track:32UIpKdyGzgTPTO8e5ge5c,32UIpKdyGzgTPTO8e5ge5c,Amen (feat. Drake),49
spotify:track:51pshtuYkgUQnt5huMPbKL,51pshtuYkgUQnt5huMPbKL,The Spins,5
spotify:track:24OMJgeZvpSu92TbAe2WYh,24OMJgeZvpSu92TbAe2WYh,Party On Fifth Ave.,0
spotify:track:1rfofaqEpACxVEHIZBJe6W,1rfofaqEpACxVEHIZBJe6W,Havana (feat. Young Thug),81
spotify:track:0k1WUmIRnG3xU6fvvDVfRG,0k1WUmIRnG3xU6fvvDVfRG,Way 2 Sexy (with Future & Young Thug),75
spotify:track:2QtxlzvSBONjs1bDC34ixs,2QtxlzvSBONjs1bDC34ixs,Yeah 3x,70
spotify:track:6xbraxG0bSBOuAr5IUXmtM,6xbraxG0bSBOuAr5IUXmtM,iSpy (feat. Lil Yachty),67
spotify:track:3H7ihDc1dqLriiWXwsc2po,3H7ihDc1dqLriiWXwsc2po,Breaking Me,76
spotify:track:7aXuop4Qambx5Oi3ynsKQr,7aXuop4Qambx5Oi3ynsKQr,I Don't Mind (feat. Juicy J),68
spotify:track:3iL2l5gUqyPS6vDwJFgJTR,3iL2l5gUqyPS6vDwJFgJTR,BedRock,71
spotify:track:5fwSHlTEWpluwOM0Sxnh5k,5fwSHlTEWpluwOM0Sxnh5k,Pepas,81
spotify:track:3xrn9i8zhNZsTtcoWgQEAd,3xrn9i8zhNZsTtcoWgQEAd,Since U Been Gone,76
